job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,job_date,job_year,job_month
in-086a9933cd2b22d2,,eye -catching artwork,Hard,Apply,0.459,Low,BERT (standalone),0.79,0.81,2025-11-17,2025,2025-11
in-b6d25c92fe133ceb,,work with industry-leading platforms,Hard,Apply,0.634,Medium,GPT,0.85,0.9,2025-11-20,2025,2025-11
in-b6d25c92fe133ceb,,use modern messaging systems,Hard,Apply,0.65,Medium,GPT,0.79,0.9,2025-11-20,2025,2025-11
in-b6d25c92fe133ceb,,use AI-assisted engineering tools,Hard,Apply,0.421,Low,GPT,0.83,0.9,2025-11-20,2025,2025-11
in-ad982b420f5bc14c,,manage multiple priorities,Soft,,0.731,Medium High,BERT+GPT,0.82,1.19,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,be detail-oriented,Soft,,0.634,Medium,GPT,0.86,0.94,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,be highly organized,Soft,,0.623,Medium,GPT,0.77,0.94,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,organised,Hard,Apply,0.489,Low,BERT (standalone),0.87,0.85,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,detail,Hard,Understand,0.631,Medium,BERT (standalone),0.78,0.85,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,-oriented,Hard,Apply,0.489,Low,BERT (standalone),0.87,0.85,2025-11-28,2025,2025-11
in-4cbcdf1495f274ef,,manage way of working,Soft,,0.564,Medium Low,GPT,0.74,0.9,2025-11-07,2025,2025-11
in-4cbcdf1495f274ef,,focus on outputs,Soft,,0.59,Medium Low,GPT,0.74,0.9,2025-11-07,2025,2025-11
in-042b565c84045356,,respond to client inquiries,Hard,Apply,1.0,Very High,BERT+GPT,0.78,1.27,2025-11-11,2025,2025-11
in-042b565c84045356,,provide technical support,Hard,Evaluate,1.0,Very High,BERT+GPT,0.83,1.27,2025-11-11,2025,2025-11
in-042b565c84045356,,diagnose technical issues,Hard,Analyze,0.744,Medium High,GPT,0.83,0.98,2025-11-11,2025,2025-11
in-042b565c84045356,,troubleshoot technical issues,Hard,Analyze,0.619,Medium,GPT,0.87,0.98,2025-11-11,2025,2025-11
in-042b565c84045356,,document client issues,Hard,Apply,0.739,Medium High,GPT,0.8,0.98,2025-11-11,2025,2025-11
in-042b565c84045356,,track client issues,Hard,Apply,0.772,Medium High,BERT+GPT,0.77,0.98,2025-11-11,2025,2025-11
in-042b565c84045356,,escalate unresolved issues,Soft,,0.657,Medium,BERT+GPT,0.83,0.98,2025-11-11,2025,2025-11
in-042b565c84045356,,follow up until resolution,Hard,Apply,1.0,Very High,BERT+GPT,0.78,1.25,2025-11-11,2025,2025-11
in-042b565c84045356,,stay up to date with product knowledge,Soft,,0.797,Medium High,BERT+GPT,0.74,1.27,2025-11-11,2025,2025-11
in-042b565c84045356,,stay up to date with industry trends,Soft,,0.612,Medium,GPT,0.73,0.98,2025-11-11,2025,2025-11
in-042b565c84045356,,Diagnoses,Hard,Analyze,0.546,Medium Low,BERT (standalone),0.87,0.88,2025-11-11,2025,2025-11
in-042b565c84045356,,troubleshoot technical issues reported by clients.,Hard,Apply,0.661,Medium,BERT (standalone),0.83,0.88,2025-11-11,2025,2025-11
in-042b565c84045356,,Document,Hard,Apply,0.663,Medium,BERT (standalone),0.84,0.88,2025-11-11,2025,2025-11
in-290c255a99e5d600,,develop capabilities,Hard,Create,1.0,Very High,BERT+GPT,0.85,1.2,2025-11-25,2025,2025-11
in-290c255a99e5d600,,drive decision making,Soft,,0.588,Medium Low,GPT,0.79,0.93,2025-11-25,2025,2025-11
in-290c255a99e5d600,,rationalize management reporting,Soft,Analyze,0.542,Medium Low,GPT,0.9,0.93,2025-11-25,2025,2025-11
in-290c255a99e5d600,,improve production of management reporting,Soft,Evaluate,0.474,Low,GPT,0.83,0.93,2025-11-25,2025,2025-11
in-290c255a99e5d600,,support CAPEX investments,Hard,Apply,0.518,Medium Low,GPT,0.83,0.93,2025-11-25,2025,2025-11
in-290c255a99e5d600,,analyze CAPEX investments,Hard,Analyze,0.705,Medium High,GPT,0.83,0.93,2025-11-25,2025,2025-11
in-290c255a99e5d600,,conduct post investment analysis,Hard,Evaluate,0.516,Medium Low,GPT,0.82,0.93,2025-11-25,2025,2025-11
in-290c255a99e5d600,,tools,Hard,Apply,0.469,Low,BERT (standalone),0.75,0.84,2025-11-25,2025,2025-11
in-290c255a99e5d600,,techniques,Hard,Apply,0.484,Low,BERT (standalone),0.9,0.84,2025-11-25,2025,2025-11
in-290c255a99e5d600,,models,Hard,Create,0.508,Medium Low,BERT (standalone),0.78,0.84,2025-11-25,2025,2025-11
in-36736ae33c38a4df,,operate vehicle,Hard,Apply,0.479,Low,GPT,0.81,0.9,2025-09-15,2025,2025-09
in-fac0a95b0783fd9d,,inspire young people,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-11-28,2025,2025-11
in-fac0a95b0783fd9d,,increase public understanding,Soft,,0.606,Medium,GPT,0.87,0.9,2025-11-28,2025,2025-11
in-fac0a95b0783fd9d,,engage the public,Soft,,0.592,Medium Low,GPT,0.75,0.9,2025-11-28,2025,2025-11
in-a17d7e782cb5033c,,improve app performance,Hard,Create,0.975,Very High,BERT+GPT,0.81,1.34,2025-11-28,2025,2025-11
in-a17d7e782cb5033c,,ensure mobile parity,Hard,Apply,0.982,Very High,BERT+GPT,0.79,1.33,2025-11-28,2025,2025-11
in-a17d7e782cb5033c,,reliability,Hard,Apply,0.538,Medium Low,BERT (standalone),0.9,0.93,2025-11-28,2025,2025-11
in-9b2c3343da5b9f4d,,drive successful team outcomes,Soft,,1.0,Very High,BERT+GPT,0.81,1.32,2025-12-01,2025,2025-12
in-9b2c3343da5b9f4d,,shape strategic application design decisions,Soft,,0.689,Medium,GPT,0.84,1.03,2025-12-01,2025,2025-12
in-9b2c3343da5b9f4d,,identify opportunities to standardise approaches,Soft,,0.88,High,BERT+GPT,0.87,1.34,2025-12-01,2025,2025-12
in-9b2c3343da5b9f4d,,shaping strategic application design decisions,Hard,Create,0.699,Medium,BERT (standalone),0.85,0.93,2025-12-01,2025,2025-12
in-07a9c2a299829676,,collaborate with stakeholders,Soft,,0.823,High,BERT+GPT,0.87,1.25,2025-11-18,2025,2025-11
in-07a9c2a299829676,,gather requirements,Hard,Apply,0.941,Very High,BERT+GPT,0.87,1.25,2025-11-18,2025,2025-11
in-07a9c2a299829676,,define user stories,Hard,Create,0.859,High,BERT+GPT,0.77,1.25,2025-11-18,2025,2025-11
in-07a9c2a299829676,,map out conversational flows,Hard,Create,0.893,High,BERT+GPT,0.79,1.24,2025-11-18,2025,2025-11
in-07a9c2a299829676,,build chatbot topics,Hard,Apply,0.778,Medium High,BERT+GPT,0.79,1.21,2025-11-18,2025,2025-11
in-07a9c2a299829676,,configure chatbot entities,Hard,Apply,0.702,Medium High,GPT,0.84,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,refine chatbot logic,Hard,Apply,0.572,Medium Low,GPT,0.78,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,connect bot to backend systems,Hard,Apply,1.0,Very High,BERT+GPT,0.75,1.24,2025-11-18,2025,2025-11
in-07a9c2a299829676,,implement generative AI capabilities,Hard,Apply,0.703,Medium High,GPT,0.85,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,fine-tune generative AI capabilities,Hard,Apply,0.516,Medium Low,GPT,0.85,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,conduct thorough testing,Hard,Evaluate,0.68,Medium,GPT,0.82,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,debug chatbot,Hard,Analyze,0.693,Medium,GPT,0.78,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,build,Hard,Create,0.639,Medium,BERT (standalone),0.75,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,configure,Hard,Apply,0.655,Medium,BERT (standalone),0.87,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,entities,Hard,Apply,0.495,Low,BERT (standalone),0.84,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,logic.,Hard,Analyze,0.527,Medium Low,BERT (standalone),0.78,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,Integrate: Leverage Power Automate (Flows),Hard,Create,0.65,Medium,BERT (standalone),0.83,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,databases,Hard,Apply,0.498,Low,BERT (standalone),0.87,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,APIs,Hard,Apply,0.483,Low,BERT (standalone),0.72,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,retrieving user data,Hard,Apply,0.527,Medium Low,BERT (standalone),0.78,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,creating support tickets,Hard,Evaluate,0.649,Medium,BERT (standalone),0.82,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,looking up information).,Hard,Apply,0.493,Low,BERT (standalone),0.82,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,Leverage AI:,Hard,Apply,0.488,Low,BERT (standalone),0.77,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,Implement,Hard,Apply,0.655,Medium,BERT (standalone),0.87,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,fine -tune,Hard,Evaluate,0.522,Medium Low,BERT (standalone),0.74,0.87,2025-11-18,2025,2025-11
in-e07c53dcbcbf3274,,solve complex problems,Hard,Analyze,0.538,Medium Low,GPT,0.8,0.9,2025-07-14,2025,2025-07
in-e07c53dcbcbf3274,,push boundaries of data science,Hard,Create,0.415,Low,GPT,0.76,0.9,2025-07-14,2025,2025-07
in-e07c53dcbcbf3274,,push boundaries of optimisation,Hard,Create,0.419,Low,GPT,0.81,0.9,2025-07-14,2025,2025-07
in-e07c53dcbcbf3274,,push boundaries of artificial intelligence,Hard,Create,0.421,Low,GPT,0.83,0.9,2025-07-14,2025,2025-07
in-e73b0bc1ec1ad643,,write code,Hard,Apply,0.999,Very High,BERT+GPT,0.75,1.41,2025-11-25,2025,2025-11
in-e73b0bc1ec1ad643,,think about a problem,Soft,,0.835,High,BERT+GPT,0.74,1.4,2025-11-25,2025,2025-11
in-43db16c291d4d8cb,,develop experiences,Hard,Create,0.661,Medium,GPT,0.87,0.9,2025-10-30,2025,2025-10
in-43db16c291d4d8cb,,meet customer needs,Soft,,0.594,Medium Low,GPT,0.77,0.9,2025-10-30,2025,2025-10
in-d18c707abbf6d1eb,,understand code interactions,Hard,Understand,0.568,Medium Low,GPT,0.86,0.9,2025-11-11,2025,2025-11
in-d18c707abbf6d1eb,,understanding how each line of code affects all the others?,Hard,Apply,0.598,Medium Low,BERT (standalone),0.75,0.81,2025-11-11,2025,2025-11
in-3c4ddef70b765aac,,focus on commercial objectives,Soft,,0.598,Medium Low,GPT,0.8,0.9,2025-11-04,2025,2025-11
in-3c4ddef70b765aac,,create a great working environment,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-11-04,2025,2025-11
in-3c4ddef70b765aac,,thrive in a working environment,Soft,,0.593,Medium Low,GPT,0.76,0.9,2025-11-04,2025,2025-11
in-2e43cfa3de5cdbea,,foster inclusion,Soft,,0.601,Medium,GPT,0.83,0.9,2025-10-28,2025,2025-10
in-2e43cfa3de5cdbea,,take care of each other,Soft,,0.587,Medium Low,GPT,0.71,0.9,2025-10-28,2025,2025-10
in-b4356c6ed1117311,,provide secure experiences,Hard,Apply,0.66,Medium,GPT,0.84,0.9,2025-11-21,2025,2025-11
in-b4356c6ed1117311,,drive loyalty,Soft,,0.569,Medium Low,GPT,0.78,0.9,2025-11-21,2025,2025-11
in-b4356c6ed1117311,,drive traveller satisfaction,Soft,,0.579,Medium Low,GPT,0.86,0.9,2025-11-21,2025,2025-11
in-5a81c5ecd1c8765b,,craft animations,Hard,Create,0.586,Medium Low,BERT+GPT,0.85,0.9,2025-10-30,2025,2025-10
in-5a81c5ecd1c8765b,,edit videos,Hard,Apply,0.645,Medium,GPT,0.75,0.9,2025-10-30,2025,2025-10
in-5a81c5ecd1c8765b,,drive growth,Soft,,0.593,Medium Low,GPT,0.77,0.9,2025-10-30,2025,2025-10
in-5a81c5ecd1c8765b,,engage audiences,Soft,,0.601,Medium,GPT,0.83,0.9,2025-10-30,2025,2025-10
in-5a81c5ecd1c8765b,,build brand loyalty,Soft,,0.594,Medium Low,GPT,0.77,0.9,2025-10-30,2025,2025-10
in-cbc4fc39eb5961f3,,supervise team,Soft,,1.0,Very High,BERT+GPT,0.78,1.39,2025-11-19,2025,2025-11
in-cbc4fc39eb5961f3,,manage creative work,Soft,,0.824,High,BERT+GPT,0.78,1.38,2025-11-19,2025,2025-11
in-cbc4fc39eb5961f3,,plan tasks,Soft,,0.868,High,BERT+GPT,0.77,1.37,2025-11-19,2025,2025-11
in-cbc4fc39eb5961f3,,set realistic deadlines,Soft,,0.904,Very High,BERT+GPT,0.84,1.39,2025-11-19,2025,2025-11
in-977cc68b23fca00d,,commit to diversity,Soft,,0.594,Medium Low,GPT,0.77,0.9,2025-11-18,2025,2025-11
in-977cc68b23fca00d,,meet the needs of a multigenerational workforce,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-11-18,2025,2025-11
in-977cc68b23fca00d,,meet the needs of a multicultural workforce,Soft,,0.593,Medium Low,GPT,0.76,0.9,2025-11-18,2025,2025-11
in-977cc68b23fca00d,,recognize the importance of a diverse staff,Soft,,0.593,Medium Low,GPT,0.76,0.9,2025-11-18,2025,2025-11
in-4194860976cb1be9,,write content,Hard,Create,0.665,Medium,GPT,0.78,0.92,2025-10-03,2025,2025-10
in-4194860976cb1be9,,deliver promotions,Hard,Apply,0.972,Very High,BERT+GPT,0.86,1.2,2025-10-03,2025,2025-10
in-4194860976cb1be9,,drive tune-in and engagement,Soft,,0.611,Medium,GPT,0.79,0.92,2025-10-03,2025,2025-10
in-4194860976cb1be9,,maintain pacing and tone,Soft,,0.607,Medium,GPT,0.76,0.92,2025-10-03,2025,2025-10
in-4194860976cb1be9,,passionate,Hard,Apply,0.481,Low,BERT (standalone),0.9,0.83,2025-10-03,2025,2025-10
in-4194860976cb1be9,,creatives,Hard,Apply,0.478,Low,BERT (standalone),0.87,0.83,2025-10-03,2025,2025-10
in-4194860976cb1be9,,writing skills,Hard,Apply,0.471,Low,BERT (standalone),0.8,0.83,2025-10-03,2025,2025-10
in-4194860976cb1be9,,keen,Hard,Apply,0.463,Low,BERT (standalone),0.72,0.83,2025-10-03,2025,2025-10
in-4194860976cb1be9,,sense of pacing,Hard,Apply,0.464,Low,BERT (standalone),0.73,0.83,2025-10-03,2025,2025-10
in-4194860976cb1be9,,tone,Hard,Apply,0.463,Low,BERT (standalone),0.72,0.83,2025-10-03,2025,2025-10
in-4194860976cb1be9,,drive tune -in,Hard,Evaluate,0.609,Medium,BERT (standalone),0.72,0.83,2025-10-03,2025,2025-10
in-4194860976cb1be9,,engagement.,Hard,Apply,0.481,Low,BERT (standalone),0.9,0.83,2025-10-03,2025,2025-10
in-601c49b2a52c9d10,,understand business processes,Hard,Understand,0.6,Medium,GPT,0.87,0.95,2025-11-29,2025,2025-11
in-601c49b2a52c9d10,,translate business processes into system requirements,Hard,Analyze,1.0,Very High,BERT+GPT,0.83,1.22,2025-11-29,2025,2025-11
in-601c49b2a52c9d10,,design software requirements,Hard,Create,0.726,Medium High,GPT,0.86,0.95,2025-11-29,2025,2025-11
in-601c49b2a52c9d10,,work as a liaison between IT and business areas,Soft,,0.621,Medium,GPT,0.73,0.95,2025-11-29,2025,2025-11
in-601c49b2a52c9d10,,understand,Hard,Apply,0.495,Low,BERT (standalone),0.9,0.85,2025-11-29,2025,2025-11
in-601c49b2a52c9d10,,designs,Hard,Create,0.523,Medium Low,BERT (standalone),0.81,0.85,2025-11-29,2025,2025-11
in-3c9053efee28bcf7,,collaborate with multidisciplinary teams,Soft,,0.634,Medium,GPT,0.88,0.9,2025-10-30,2025,2025-10
in-8543415ad2ef374e,,validate hardware,Hard,Apply,0.552,Medium Low,GPT,0.84,1.03,2025-11-08,2025,2025-11
in-8543415ad2ef374e,,work with cross-functional teams,Soft,,1.0,Very High,BERT+GPT,0.8,1.34,2025-11-08,2025,2025-11
in-8543415ad2ef374e,,drive product excellence,Soft,,0.836,High,BERT+GPT,0.82,1.33,2025-11-08,2025,2025-11
in-9952e2c2c0e072ea,,understand SAP technologies,Hard,Understand,0.504,Medium Low,GPT,0.85,0.9,2025-11-29,2025,2025-11
in-9952e2c2c0e072ea,,consult on SAP technology,Hard,Apply,0.557,Medium Low,GPT,0.77,0.9,2025-11-29,2025,2025-11
in-9952e2c2c0e072ea,,engage in presales activities,Soft,,0.571,Medium Low,GPT,0.8,0.9,2025-11-29,2025,2025-11
in-9952e2c2c0e072ea,,-on,Hard,Apply,0.449,Low,BERT (standalone),0.69,0.81,2025-11-29,2025,2025-11
in-040fa566371acf2f,,harness technology,Hard,Apply,0.568,Medium Low,GPT,0.86,0.9,2025-11-25,2025,2025-11
in-040fa566371acf2f,,improve outcomes,Soft,,0.575,Medium Low,GPT,0.83,0.9,2025-11-25,2025,2025-11
in-acc05f25dcb874c4,,drive go-to-market strategies,Hard,Create,0.865,High,BERT+GPT,0.83,1.19,2025-11-12,2025,2025-11
in-acc05f25dcb874c4,,position products,Hard,Apply,0.659,Medium,GPT,0.84,0.94,2025-11-12,2025,2025-11
in-acc05f25dcb874c4,,price products,Hard,Apply,0.653,Medium,GPT,0.8,0.94,2025-11-12,2025,2025-11
in-acc05f25dcb874c4,,enable campaigns,Hard,Apply,0.657,Medium,GPT,0.83,0.94,2025-11-12,2025,2025-11
in-acc05f25dcb874c4,,measure campaign effectiveness,Hard,Evaluate,0.689,Medium,GPT,0.88,0.94,2025-11-12,2025,2025-11
in-f436eaa0ec0e4041,,build a diverse environment,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-11-26,2025,2025-11
in-f436eaa0ec0e4041,,engage with communities,Soft,,0.599,Medium Low,GPT,0.81,0.9,2025-11-26,2025,2025-11
in-bf8d476ee388de0d,,participate in on-call rotation,Soft,,0.599,Medium Low,GPT,0.81,0.9,2025-11-07,2025,2025-11
in-9bf4d6d9ee1e4a14,,manage administrative processes,Hard,Apply,0.724,Medium High,GPT,0.89,0.98,2025-11-26,2025,2025-11
in-9bf4d6d9ee1e4a14,,report project activities,Hard,Apply,0.591,Medium Low,GPT,0.83,0.98,2025-11-26,2025,2025-11
in-9bf4d6d9ee1e4a14,,improve sourcing processes,Hard,Create,0.971,Very High,BERT+GPT,0.82,1.26,2025-11-26,2025,2025-11
in-9bf4d6d9ee1e4a14,,maximize efficiency,Soft,,0.799,Medium High,BERT+GPT,0.84,1.27,2025-11-26,2025,2025-11
in-9bf4d6d9ee1e4a14,,ensure compliance,Soft,,0.785,Medium High,BERT+GPT,0.87,1.25,2025-11-26,2025,2025-11
in-9bf4d6d9ee1e4a14,,administrative,Hard,Apply,0.512,Medium Low,BERT (standalone),0.9,0.88,2025-11-26,2025,2025-11
in-9bf4d6d9ee1e4a14,,Applies,Hard,Apply,0.503,Medium Low,BERT (standalone),0.81,0.88,2025-11-26,2025,2025-11
in-9bf4d6d9ee1e4a14,,embeds,Hard,Apply,0.5,Low,BERT (standalone),0.78,0.88,2025-11-26,2025,2025-11
in-9bf4d6d9ee1e4a14,,effectiveness,Hard,Apply,0.512,Medium Low,BERT (standalone),0.9,0.88,2025-11-26,2025,2025-11
in-8a9eb5ffe70927ec,,think outside the box on ways,Soft,,0.639,Medium,BERT+GPT,0.73,1.12,2025-11-24,2025,2025-11
in-8a9eb5ffe70927ec,,prototype an idea,Hard,Create,0.694,Medium,GPT,0.75,0.97,2025-11-24,2025,2025-11
in-8a9eb5ffe70927ec,,assess designs,Hard,Create,0.917,Very High,BERT+GPT,0.79,1.22,2025-11-24,2025,2025-11
in-8a9eb5ffe70927ec,,appreciate different perspectives,Soft,,0.657,Medium,GPT,0.9,0.97,2025-11-24,2025,2025-11
in-8a9eb5ffe70927ec,,resourceful,Hard,Apply,0.505,Medium Low,BERT (standalone),0.9,0.87,2025-11-24,2025,2025-11
in-2511582640fae0ca,,serve customers,Soft,,0.76,Medium High,BERT+GPT,0.83,1.24,2025-11-11,2025,2025-11
in-2511582640fae0ca,,enable commercialization,Soft,,0.625,Medium,GPT,0.9,0.96,2025-11-11,2025,2025-11
in-2511582640fae0ca,,team player,Soft,,0.685,Medium,BERT (standalone),0.75,0.87,2025-11-11,2025,2025-11
in-2511582640fae0ca,,enabling,Hard,Apply,0.497,Low,BERT (standalone),0.84,0.87,2025-11-11,2025,2025-11
in-75aabc2af29af24c,,consolidate data,Hard,Apply,1.0,Very High,BERT+GPT,0.8,1.41,2025-12-01,2025,2025-12
in-75aabc2af29af24c,,generate scientific evidence,Hard,Create,1.0,Very High,BERT+GPT,0.87,1.4,2025-12-01,2025,2025-12
in-e5a40a553d833e46,,specialize in Dynamics 365,Hard,Apply,0.624,Medium,GPT,0.77,0.9,2025-11-18,2025,2025-11
in-e5a40a553d833e46,,specialize in Power Platform,Hard,Apply,0.626,Medium,GPT,0.79,0.9,2025-11-18,2025,2025-11
in-94c8e798911e3470,,develop software,Hard,Create,0.683,Medium,GPT,0.83,0.9,2025-08-05,2025,2025-08
in-94c8e798911e3470,,develop MuleSoft applications,Hard,Create,0.69,Medium,GPT,0.87,0.9,2025-08-05,2025,2025-08
in-94c8e798911e3470,,implement RESTful APIs,Hard,Apply,0.68,Medium,GPT,0.8,0.9,2025-08-05,2025,2025-08
in-94c8e798911e3470,,use CI/CD tools,Hard,Apply,0.67,Medium,GPT,0.73,0.9,2025-08-05,2025,2025-08
in-94c8e798911e3470,,manage version control,Hard,Apply,0.68,Medium,GPT,0.8,0.9,2025-08-05,2025,2025-08
in-94c8e798911e3470,,automate deployment,Hard,Apply,0.455,Low,GPT,1.0,0.9,2025-08-05,2025,2025-08
in-94c8e798911e3470,,understand security protocols,Hard,Understand,0.57,Medium Low,GPT,0.87,0.9,2025-08-05,2025,2025-08
in-94c8e798911e3470,,implement API gateway policies,Hard,Apply,0.701,Medium High,GPT,0.95,0.9,2025-08-05,2025,2025-08
in-abcde2d27f5adc56,,complete application form,Hard,Apply,0.656,Medium,GPT,0.83,0.9,2025-11-28,2025,2025-11
in-abcde2d27f5adc56,,provide additional support,Soft,,0.603,Medium,GPT,0.84,0.9,2025-11-28,2025,2025-11
in-abcde2d27f5adc56,,Struggling,Hard,Apply,0.47,Low,BERT (standalone),0.9,0.81,2025-11-28,2025,2025-11
in-cd884a98466c5d51,,implement compliance standards,Hard,Apply,0.662,Medium,GPT,0.88,0.9,2025-11-21,2025,2025-11
in-cd884a98466c5d51,,maintain compliance standards,Hard,Apply,0.546,Medium Low,GPT,0.87,0.9,2025-11-21,2025,2025-11
in-cd884a98466c5d51,,take zero-tolerance approach to abuse,Soft,,0.598,Medium Low,GPT,0.8,0.9,2025-11-21,2025,2025-11
in-4d39d1108694485c,,solve problems,Soft,,0.635,Medium,GPT,0.8,0.96,2025-11-04,2025,2025-11
in-4d39d1108694485c,,pay attention to detail,Soft,,0.758,Medium High,BERT+GPT,0.77,1.2,2025-11-04,2025,2025-11
in-4d39d1108694485c,,problem,Hard,Apply,0.49,Low,BERT (standalone),0.81,0.86,2025-11-04,2025,2025-11
in-4d39d1108694485c,,-solving skills,Hard,Apply,0.49,Low,BERT (standalone),0.81,0.86,2025-11-04,2025,2025-11
in-75321c71d3b48fdc,,develop backend systems,Hard,Create,0.653,Medium,GPT,0.81,0.9,2025-11-29,2025,2025-11
in-fe47a8774f6fee8b,,build responsive mobile applications,Hard,Create,0.734,Medium High,GPT,0.85,0.96,2025-11-20,2025,2025-11
in-fe47a8774f6fee8b,,develop interactive mobile applications,Hard,Create,1.0,Very High,BERT+GPT,0.88,1.23,2025-11-20,2025,2025-11
in-fe47a8774f6fee8b,,driven,Hard,Apply,0.49,Low,BERT (standalone),0.78,0.87,2025-11-20,2025,2025-11
in-fe47a8774f6fee8b,,building responsive,Hard,Create,0.537,Medium Low,BERT (standalone),0.87,0.87,2025-11-20,2025,2025-11
in-4f4c7c65d5d697a1,,manage stock flow,Hard,Apply,0.645,Medium,GPT,0.75,0.9,2025-11-12,2025,2025-11
in-4f4c7c65d5d697a1,,execute merchandise plan,Hard,Apply,0.42,Low,GPT,0.82,0.9,2025-11-12,2025,2025-11
in-4f4c7c65d5d697a1,,manage a seamless flow of stock,Hard,Apply,0.596,Medium Low,BERT (standalone),0.73,0.81,2025-11-12,2025,2025-11
in-688c9596567360d1,,design and implement front-end components,Hard,Create,1.0,Very High,BERT+GPT,0.82,1.23,2025-09-10,2025,2025-09
in-688c9596567360d1,,architect and deploy AI features,Hard,Create,1.0,Very High,BERT+GPT,0.76,1.21,2025-09-10,2025,2025-09
in-688c9596567360d1,,collaborate with UI/UX designers,Soft,,0.777,Medium High,BERT+GPT,0.77,1.22,2025-09-10,2025,2025-09
in-688c9596567360d1,,ensure secure development practices,Hard,Apply,0.448,Low,GPT,0.84,0.96,2025-09-10,2025,2025-09
in-688c9596567360d1,,build and maintain CI/CD pipelines,Hard,Apply,0.442,Low,GPT,0.78,0.96,2025-09-10,2025,2025-09
in-688c9596567360d1,,"monitor, debug, and optimize protocol performance",Hard,Analyze,0.586,Medium Low,GPT,0.92,0.96,2025-09-10,2025,2025-09
in-688c9596567360d1,,building intelligent dashboards,Hard,Create,0.536,Medium Low,BERT (standalone),0.89,0.86,2025-09-10,2025,2025-09
in-688c9596567360d1,,predictive,Hard,Evaluate,0.537,Medium Low,BERT (standalone),0.9,0.86,2025-09-10,2025,2025-09
in-688c9596567360d1,,enhance user yield strategies.,Hard,Create,0.643,Medium,BERT (standalone),0.8,0.86,2025-09-10,2025,2025-09
in-688c9596567360d1,,Design,Hard,Create,0.64,Medium,BERT (standalone),0.78,0.86,2025-09-10,2025,2025-09
